1.994723136967446742e-02,4.486065887267720598e-02,2.736818506823479602e-02,1.085940279253239105e-02,1.000000000000000056e-01,2.437205665597663717e-02,1.254974887629289881e-02,1.550081205164288711e-02,1.906325466173464100e-02,1.054300293755527917e-02,1.051896896617732224e-02,1.652744035861375416e-02,-1.907982619677572877e-02,4.401933081771280953e-02,4.252017680040975911e-02,-1.591551463936335953e-02,7.715282005044343805e-03,2.149818378042778200e-02,0.000000000000000000e+00,-2.379828564758379450e-03,1.807900324630273836e-02,2.314842230752178764e-03,6.127104295075680440e-03,2.394811524774764777e-02,1.580724134989774932e-02,-2.336427008390495885e-02,1.420538429632323130e-02,2.581596879992775762e-02,1.347984110732292073e-02,1.262240273561610060e-02,1.538710965408141007e-02,1.605953138992943785e-02,0.000000000000000000e+00,8.887227861028357268e-03,1.585787415704875691e-02,1.837150174643342737e-02,2.547314441625148085e-02,-2.041897747222365389e-02,-3.798810851461054128e-03,9.360394654589487828e-03,1.913623890187809984e-02,5.013477067944860366e-03,2.317726504383021968e-02,1.046318597121054239e-02,1.508169324083885598e-02,2.471523836216182879e-02,2.591927871435051323e-02,0.000000000000000000e+00,1.626894448520643799e-02,-1.857911824728053496e-03,1.787724953899050284e-02,2.951876202226877410e-02,0.000000000000000000e+00,3.578644020409904591e-02,1.588912710369316805e-02,-1.014928872189180264e-02,2.151855372984234904e-02,1.683726623262149502e-02,0.000000000000000000e+00,2.206007633182682781e-02,5.908850811158661287e-03,1.514350463286584514e-02,1.117346930960594342e-02,-1.000000000000000056e-01,1.871740757758710849e-02,7.748625717457713336e-03,1.797958903082275128e-02,1.438189227486086352e-02,1.173109666440907972e-02,2.424833806019366378e-02,2.494044151941032794e-02,2.649008198715829820e-03,0.000000000000000000e+00,1.141007904433899434e-02,-2.801108261918483500e-03,1.171086768916151932e-02,0.000000000000000000e+00,1.704979215310142848e-02,1.242740266620656620e-02,2.773755303714242615e-02,7.523673477330072856e-03,6.124144595102976041e-02,1.886766889435120831e-02,1.690800786742507889e-02,7.505199795759587289e-03,-7.823835725018657428e-03,-2.668208241056302388e-02,0.000000000000000000e+00,1.095407246146984370e-02,-2.237591212991896228e-02,2.032164995016194631e-02,0.000000000000000000e+00,3.651421653023145808e-02,1.250813861791510995e-02,1.523691201444288268e-02,3.663790521940812894e-02,-9.794697104731908688e-03,1.310033018159995066e-02,1.231484600710985866e-02
9.807596120196659939e-03,1.961268374175739737e-02,1.600007884403975567e-02,1.294495036299014856e-02,1.298098707411754482e-02,1.544601977351200972e-02,1.802177473160671006e-02,2.446897579034823522e-03,1.742197276514212412e-02,2.365309859781783430e-02,2.331737536525357868e-02,1.853058993845158042e-02,2.191480054896510765e-02,4.402671423476167689e-03,2.056828522024423123e-02,2.042757089908464607e-02,1.818181995744194701e-02,8.435878755342018920e-03,3.040002441406230993e-02,3.392306311134540842e-02,8.360733615876414504e-03,3.669236617342019890e-02,7.933829089175503668e-03,2.121376365206018022e-02,8.052177951983319204e-03,3.684239768408259508e-02,2.176765152062398734e-02,2.421169998875738472e-02,1.230268479456064767e-03,1.417890522472164960e-02,1.315750044580732414e-02,1.622194829708711872e-02,0.000000000000000000e+00,1.175795411445235139e-02,8.155513908495892750e-03,2.380960041405955074e-02,1.759386738084334212e-02,-5.372728130387915968e-03,2.838726700978200235e-02,-1.451994498871966854e-02,1.035646393366018714e-02,2.061647007399169951e-02,9.793901481779387908e-03,1.569930778262440541e-02,2.637209644103832851e-02,1.379023657897904265e-02,9.847188707877485569e-03,0.000000000000000000e+00,2.473118815812336280e-02,7.218159821879455151e-03,2.457262882686750416e-02,9.245328611922953854e-03,3.521608873855619493e-02,8.500979767420702160e-03,-3.286660313271294598e-03,2.122972036940429241e-02,7.102683378888974275e-03,1.430676041742229287e-02,0.000000000000000000e+00,2.068072352769867450e-02,3.772130714025290210e-02,1.545704644837786468e-02,1.086179685450017196e-02,2.818008775744917926e-02,1.535867413984393082e-02,2.772358654462281358e-02,2.608323920397137563e-02,1.790773893816166584e-02,2.359235457220054677e-02,1.004951228379313832e-02,1.078395543264321077e-02,1.205897566430924606e-02,7.699438325156693352e-02,4.987162994321669984e-03,6.315076723076651355e-02,1.012571830705288889e-02,1.292511791455996928e-02,-3.855589817280624665e-03,1.028084387005678835e-02,8.355593301484498525e-03,7.734452231899613395e-03,9.068615481632846809e-03,1.076044935305908723e-02,1.229490460359272674e-02,1.628599331024926933e-02,8.161837998792220716e-03,1.571049189189999140e-02,1.093509295273076276e-02,1.105673278780971991e-02,2.485274052381103438e-02,1.285734223690893074e-02,0.000000000000000000e+00,1.473627591986237384e-02,1.313877806030250284e-02,1.657288379089716379e-02,8.854307771608116440e-03,1.852803776111633383e-02,6.699789671717359951e-03,1.994992954059160439e-02
4.293233958507114423e-03,6.796934629963025110e-02,-1.371556874358448308e-02,-2.329445632666238275e-03,-8.944971946700408516e-03,-1.263174064848537892e-02,1.000971520012150506e-02,-5.048188099431416553e-03,1.241963113324184853e-02,-1.462975542807809504e-02,-1.295194291893519978e-02,1.281713846069920670e-02,5.017360903316836485e-03,-4.970510689048635022e-03,2.352433634927941775e-02,-6.949156134945178032e-03,4.578984835673871601e-03,-3.379167346518885395e-03,0.000000000000000000e+00,-6.408126925449120215e-03,-1.212890415095091434e-03,1.094421312104243427e-02,-1.261753619152727879e-02,-5.253172180405552005e-03,-1.577368890576691385e-03,-1.614229953366796977e-02,-8.233067337980570777e-03,6.896900623764468108e-03,-8.301420512674906327e-03,4.483559613634779950e-03,-5.533333020695918592e-03,1.220842120818721455e-02,0.000000000000000000e+00,8.686587701021375452e-03,-7.436266816522874024e-03,1.914245123236946178e-02,4.929176982299221521e-03,9.481705126306749776e-03,1.901118733585338560e-03,-9.420097568007657074e-03,-3.635835127466902073e-03,2.313359813659610076e-02,-6.698756014612672338e-03,5.895386686044279401e-03,-7.608603205503827738e-03,-1.210022790530274062e-02,4.189497213183290825e-03,0.000000000000000000e+00,-2.480302082856622459e-02,-7.450234330930283200e-03,1.227331726867397776e-04,-2.542591220765832993e-03,0.000000000000000000e+00,-1.243925961967362603e-02,9.166741320011162486e-03,9.391849721709588650e-03,1.092714509443437620e-02,-1.217588459887375407e-02,0.000000000000000000e+00,-4.948524452246916283e-03,-1.282522424799903416e-02,1.887585692987858721e-03,-6.903864272775672717e-03,5.504003906250010125e-02,1.174902144909228952e-04,2.594059255233216454e-02,-4.894717262778902622e-03,-2.410045027001483930e-03,4.172277284127701158e-02,3.255681503093454943e-02,3.441150525201663868e-03,-3.541203914869117675e-03,-2.953722931049451716e-04,-1.346532816664680610e-02,1.326058628109483273e-02,2.658164382162819805e-03,1.080968843266449930e-02,-3.258526035601394533e-03,-2.247658894480863978e-04,7.189234668990351906e-03,-1.598121628020354734e-02,-9.628751080751118963e-03,-3.915884957859105953e-03,3.680073780465642486e-03,4.131641296009291864e-03,-3.756127552623000909e-03,2.488285942382639782e-02,3.258507142083200137e-03,-3.846956129621159626e-03,6.972797202642544434e-03,3.271030059305735094e-03,0.000000000000000000e+00,-1.468272216240096295e-02,-1.441748657082153606e-02,7.411445987313136641e-04,1.039743043929286515e-03,-8.907917077089710922e-03,-9.193381047391646632e-03,5.469436954836481846e-03
2.524234414543946592e-02,5.891035985937143060e-02,6.586338369612931842e-02,8.011998516721741126e-03,-2.155386568333517161e-02,1.014981120970404049e-02,3.872063691199745250e-03,-3.230349857237246880e-04,3.520262498972304144e-03,-6.285708461120087520e-04,2.825718428342649524e-02,-1.386897606839565533e-02,-2.453404332358899431e-02,-2.130875238444451814e-02,6.357597065236308964e-04,2.013419561674889557e-02,-2.993291363344807721e-03,-9.927795154053842275e-03,7.745363801545668281e-03,6.188695508605235318e-03,2.558564606927649088e-02,-6.308079448717585080e-03,3.748429448996026814e-02,6.848478024924498087e-03,-3.139368609185733128e-03,3.444345606376608693e-02,-3.092704847908855914e-02,5.377376043299575414e-03,2.694572441691533982e-02,-3.334539289093363390e-02,3.242394345783239373e-02,4.309453252848127747e-02,3.817748529893139064e-02,3.186292525669376374e-03,6.775785315431548383e-03,7.232532295325277971e-03,3.872362327024769790e-02,-3.044836415521168238e-02,2.676380492334606842e-02,2.007100297242070397e-02,-2.391643778791086028e-03,1.392167507079333788e-02,-6.989530013127742691e-03,2.433869695723789306e-03,9.617657435362803042e-03,-2.135532451243371543e-02,-2.727604419355766918e-02,3.180593945304033276e-02,-1.551942274632001073e-02,1.336147047432190149e-02,-7.106389241991850625e-02,1.722886961085667856e-02,-4.332489415426088453e-02,2.915530727144965972e-02,2.791701695163095742e-02,6.447057296444347330e-03,1.732774212080223641e-02,-2.042739235588364455e-02,-2.850454635639054768e-02,2.632142368025536250e-02,4.464728011135221664e-02,4.002193490601801962e-02,-1.155556785328848424e-02,3.826760537223128367e-02,-9.186022965283813235e-03,2.029647080487917421e-02,2.574882289569213611e-02,5.258502810756793266e-03,2.081651530179140508e-03,-1.704783102663753880e-03,3.880842331006317814e-02,-3.134222016504473185e-02,-3.608815640495310895e-03,-1.092301313004606644e-02,2.630432792331860448e-02,1.145249480420229560e-02,-4.274567293960773728e-02,3.332653140536501191e-02,4.620725407527004336e-03,2.130907708284746072e-02,-1.038882104262439654e-02,8.759842228916348006e-03,2.457096805398073514e-03,1.627168844630988431e-03,-1.344221065054718167e-02,-6.733370850073749914e-03,5.088954574704329659e-02,2.880342525639489892e-02,3.576080304849837965e-02,1.001881996159559307e-02,7.835299171331522317e-03,3.065689930530823837e-02,3.519164846951761128e-02,-1.226087421789534559e-04,1.328875415629537926e-03,8.313979143467653543e-03,-5.530414524926308140e-03,-8.496487155786103251e-03,2.105258080205452131e-03
-8.232405532792586023e-03,-6.467851443379024623e-03,-7.962543663567289709e-02,-1.794330340720562411e-02,-2.782552259001502826e-02,-2.973565829462032628e-02,-4.838901031532183428e-02,-2.854581410342516001e-02,-2.159503606686707933e-02,1.827260324416934978e-03,-2.236827778785932530e-02,-1.983388006160813344e-02,-4.290643414468253702e-02,-1.397875702741002701e-02,-3.278060358908718719e-02,-1.464298618648463002e-02,-2.997296409446204013e-02,-7.756330159277347036e-03,0.000000000000000000e+00,-1.816203767263524504e-02,-7.648949253585834995e-03,-2.365724835250826441e-02,-3.008558618415546615e-02,-2.133473285549514209e-02,-2.540016143584566954e-03,-2.619577632418923496e-02,-4.258531934499298899e-02,-3.294422792880724593e-03,-3.856227304188186711e-02,-4.026456361465657885e-02,-4.362585594633450192e-02,-3.202698034313644637e-02,0.000000000000000000e+00,-1.397576537886557890e-02,-7.518711233116870396e-03,-4.921694574073776085e-02,-6.544006162653359659e-02,-2.652679677899238975e-02,-1.943939126528959616e-02,-8.870216408242370676e-03,-2.173925549521793510e-02,-4.881168942129476829e-02,-1.836670250628791301e-02,-2.444451368830735660e-02,-4.334955279764007852e-02,-2.198450039937327460e-02,1.051984484901113959e-02,0.000000000000000000e+00,-2.385311136125767284e-02,-3.511870888331602991e-03,6.105942101154004931e-03,-1.899810306113924874e-02,0.000000000000000000e+00,-1.429983910360832500e-02,2.815829551567894384e-03,-3.553954847214657597e-03,-1.690354512140701537e-02,-1.654431013225887703e-02,0.000000000000000000e+00,-2.401512533911120961e-02,-4.123707488614680727e-03,-1.760466315358966138e-02,-1.748478981025092249e-02,-3.899838830610524720e-02,-1.924287065973906419e-02,-2.607203782455036478e-02,-1.650122882693139115e-02,-1.391160466238561266e-02,-7.865149783495828384e-02,-3.054316979678861621e-02,-7.673114414489812241e-03,-2.313541421111220409e-02,5.434724185416905939e-03,-1.727311837728828792e-02,-4.785958611912644045e-02,-2.316772590027960099e-02,-1.934782558330805369e-02,-3.609683552644016302e-03,-5.781378091526945262e-02,-2.905073762233545409e-02,-7.524471963911261163e-03,-1.804205116179968815e-02,-3.673020135505256079e-02,-2.342801806554051236e-02,-2.554121190638358740e-02,-1.248471720916111138e-02,-7.693886876112832063e-03,-4.320524584562868142e-02,-1.587640367372356032e-02,-2.417562748532586792e-02,-2.998335032247323451e-02,0.000000000000000000e+00,-1.748666606952931080e-02,-1.911164722322988840e-02,-3.647996535706476973e-02,-3.840690758363796142e-03,-3.439253722670598812e-02,-2.315647260631381599e-03,-4.103151649125946765e-02
-1.173628832892603668e-02,-7.231757682419237554e-03,1.339232815190372072e-02,-1.644186963659310940e-03,1.808026899365167139e-02,-4.176450301596190684e-04,2.887875182195109858e-02,9.569377394753608712e-04,1.880075633848377059e-02,4.329847838695721762e-03,4.643855609656633021e-03,-2.133283752034698111e-03,4.284789368828567646e-02,4.162080225995601346e-02,1.021623722877329499e-02,-1.724137501243006021e-03,1.936921743345543234e-02,6.323145067234081651e-03,0.000000000000000000e+00,7.448534886509650121e-03,1.005790044823862139e-02,-1.055156022715897368e-02,2.920603745253891326e-02,2.044330945845751479e-02,4.370901765258006222e-03,9.367673404631515766e-03,5.352926032046401161e-03,3.117611211570281426e-03,1.196590401914598978e-02,2.411457250602899727e-02,9.128035101594766942e-03,1.008336058614878183e-02,0.000000000000000000e+00,5.438981775187423651e-03,3.232615452147147295e-03,-8.000055044815490568e-03,1.058201839850014814e-02,6.088274095571444278e-03,9.154981754452062859e-03,1.393207064382395721e-02,-1.606685667641238879e-02,5.882432612410948281e-03,1.985825997459755854e-02,3.816096191830986584e-04,9.575456799794324070e-03,2.921181084931001593e-03,9.964389179168531285e-03,0.000000000000000000e+00,-8.531715729223288136e-03,9.043029061508223165e-03,2.180205282054670235e-02,4.978959030399465746e-03,0.000000000000000000e+00,5.178461415800361678e-03,1.791167211354705024e-02,2.587258772160438980e-02,7.816222542262662998e-03,-2.072968473393577149e-02,0.000000000000000000e+00,-6.253108583502475781e-03,-8.533325195312468914e-03,5.076267005231782647e-03,2.380174413855407067e-03,-1.592922982953615119e-02,6.643113585031112933e-03,1.216556916060262949e-02,3.838009697022526368e-03,-5.123676805253163380e-04,3.272700439518794191e-02,3.346832490022322304e-03,1.441571344613890027e-02,1.929863803406428602e-03,9.269865350106432089e-03,-3.855785024241442649e-03,0.000000000000000000e+00,1.216984261285691815e-02,-5.687933792652977161e-04,1.023040405458286450e-02,5.718509665249005280e-04,-6.364138384121642567e-03,7.004742646533390626e-03,-8.169344744195949914e-03,1.429441270758102789e-02,-1.284714729416303047e-02,-8.934031815684306821e-03,5.402006105182932671e-03,-1.546718405599112334e-02,2.755916094372823366e-02,5.723234004590960211e-03,-4.724919125031368239e-03,3.645471621382956329e-03,0.000000000000000000e+00,2.152950227319494481e-02,-8.383227391680070362e-03,3.345670669600897540e-03,2.167123326823050533e-02,7.948183628837313108e-03,9.823820427139029476e-03,2.850091467378290666e-02
-1.015445060113107090e-02,-2.010716029575887465e-02,-1.928926062799174446e-02,1.139243455221539136e-03,-6.268253690939973310e-03,-8.496668473008006650e-03,-4.733173620692587846e-03,2.517139895874764832e-03,-5.275893522672214786e-03,-9.431604528153947342e-03,-9.369122429320753120e-03,9.983303873499105308e-03,-3.140818371357956273e-02,-1.111049990702994705e-03,-1.032487512256585749e-02,-8.990466873765257105e-03,-1.260804879478993890e-03,-1.865229018238490077e-03,-2.711861898472156529e-02,-5.511946684234936278e-03,-7.099639551604974841e-03,-2.313937510987063018e-02,-7.874795948120683065e-03,-8.034131803046684617e-03,-2.121726212116481491e-03,-1.101211554482506294e-03,1.210116299978469812e-03,-8.005979419353326243e-03,4.954379565950794984e-03,-9.432463039363514490e-03,-1.942912336863056311e-03,7.159629459716487787e-04,0.000000000000000000e+00,-4.382357019111160490e-03,-2.077046892009715151e-03,-2.303241017923118861e-03,1.250784603896715197e-04,-2.668146461051867924e-02,-2.031624939903720062e-03,-1.502732622731262069e-04,2.099967644979772174e-03,-1.937842269781231419e-02,-9.509718187452609328e-04,-2.585606980184174120e-03,6.526436882567931974e-04,-5.918969365633186541e-03,-3.021459080774113737e-03,-6.457481087193939207e-02,-1.621542281270982322e-02,-1.511692898594862999e-02,-9.026604221053391441e-03,-5.525782726294226066e-03,-3.987725203936420826e-03,2.259314101137666064e-02,-2.105172977849512073e-03,-9.600805492884778580e-03,5.217525807705847285e-04,-2.441652712165209849e-02,0.000000000000000000e+00,-1.191086149320508270e-03,-9.528953947266827207e-03,-2.644051677419656521e-03,3.368278302646077194e-03,-1.385037175920322827e-02,4.972775843162136056e-03,1.385753408224221772e-03,0.000000000000000000e+00,-4.965163783877679649e-03,-1.860392444798408818e-03,-1.742882491088115771e-03,-3.922859928612298930e-03,-2.875109488320481965e-03,-1.615655985069019973e-02,8.944450297896588964e-03,-2.681812240586756158e-02,-1.204833629978796505e-02,-1.039604225719725772e-02,-2.887977222766124896e-03,-2.570422421696760829e-02,-1.471617491879406714e-03,0.000000000000000000e+00,-2.654247472506310324e-03,-7.142945673760392467e-03,5.972005173196848204e-03,-8.519415620669490430e-03,1.182687624404987758e-03,4.040969484734535655e-03,-2.985799900543373298e-03,-6.775955690048629521e-03,-1.707494240744544811e-02,1.197389400821480265e-03,0.000000000000000000e+00,-2.690012830918520059e-03,-1.988777829856736012e-03,1.419079639670028925e-03,-1.149193688616534370e-02,1.224179910551903561e-03,6.992489841408655593e-04,4.528817923989736371e-03
-1.316599728122480606e-02,-1.377441951317392999e-03,-9.351728519897628544e-03,2.124220077429184173e-03,-1.570399047933768166e-03,1.753192951898152607e-02,1.861991460937062470e-02,1.172191806244349266e-02,1.222655750540702080e-02,-1.386904794375642958e-03,2.653753457275032090e-03,-4.785107196299986931e-03,-1.304350019477773515e-02,-4.683740290134297268e-03,8.814805135664016689e-03,1.352115099717154934e-02,-2.730020304223645944e-03,6.537639982158394147e-03,0.000000000000000000e+00,-4.668961856388875731e-04,-1.616695836594961300e-02,2.670120566324651890e-03,-1.532097983504310257e-02,3.958371537034821586e-03,8.737147290237778918e-03,-6.254238667595446444e-03,1.326132529526358184e-02,-4.174163400102948174e-02,-4.049733145319200922e-03,-2.010080850072537562e-02,1.259244502299416979e-03,1.440517560520770957e-03,0.000000000000000000e+00,-1.162030881981968022e-03,1.249984625575661923e-02,0.000000000000000000e+00,1.342552089309800856e-02,-5.720762463875539439e-04,4.273087705436884320e-03,-6.732947421524748677e-03,0.000000000000000000e+00,4.213928208481432236e-03,-2.047069107565802071e-04,1.082387568654397114e-02,1.541091701543417791e-02,-6.722637367555517329e-04,-6.892349222850313595e-03,0.000000000000000000e+00,4.418323456478523426e-03,1.211248818021526397e-02,0.000000000000000000e+00,-3.200780930767144206e-03,0.000000000000000000e+00,1.631028572545534239e-02,-1.496592516507966319e-02,0.000000000000000000e+00,3.310560278553698055e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.985221670430586727e-03,0.000000000000000000e+00,7.516597516688872105e-03,-1.973514762842321080e-02,-3.073211001989872848e-03,1.329165332612469719e-02,7.016287675933874368e-04,-1.471899234130602530e-03,8.969496699304135845e-03,3.060307867341283128e-02,-8.316634107307796508e-02,0.000000000000000000e+00,-1.000000000000000056e-01,0.000000000000000000e+00,-1.779793065115775619e-02,-2.083335779230910401e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.325498661258106559e-02,3.631801057381922604e-03,-6.547063949908449310e-03,-3.753780628861225210e-03,1.902380222513322394e-03,-9.797228812564284794e-03,1.038984985028079677e-03,2.351456869133961014e-02,5.848247300694886519e-03,7.552870438814585086e-03,-7.228253858605815374e-03,-1.191189810772341762e-02,3.747576904150107246e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.902064623203636451e-03,-2.933456973511883170e-03,4.656970269850346789e-02,-1.751237662045457277e-02,-1.507600120942254041e-02,1.660108774005575327e-03,1.232954724730439544e-02
1.789960674024926313e-02,6.075005614402551046e-03,8.090621461870117770e-03,9.422215039862180674e-03,-1.766676099353525764e-02,-3.372452651405399848e-03,-3.231174875818365599e-03,-5.904286335075448200e-03,-7.607773490257985216e-03,1.320941180266532733e-02,6.388031134628935348e-03,-1.854340677318200292e-02,-4.140074240347124679e-02,1.361061482349601448e-02,-9.524503119879845769e-04,-2.072219240212724856e-02,7.250146668826396024e-03,3.012061032329649279e-03,-3.397648118597851319e-02,1.380165896485596733e-03,2.119338297854600484e-02,2.283178936302032724e-04,5.945412924156734391e-03,-5.573022467129096214e-04,4.804398614147276092e-03,-7.043452564463703602e-03,-1.065027597974843587e-02,1.398860761595810409e-02,8.915038639524031083e-03,5.227161067987484699e-03,3.898034537842098857e-03,-4.191287021691025849e-03,6.387445028912530631e-04,-2.049352033536611106e-02,8.885248985025961943e-03,3.353307613555678302e-03,-8.232419056555251302e-04,-2.894338615647007451e-02,6.255251913670045738e-03,1.041175469006994092e-02,-2.375675568780599711e-03,2.986055672968390695e-03,-1.206575678628862835e-02,-1.307141331779360094e-02,9.148413111370379269e-03,-4.279353272668706687e-03,-9.836268043338369793e-04,2.113468636173454485e-03,4.623741696092364961e-03,1.175124978957264865e-02,-1.246044342820573636e-02,1.175740840666694709e-02,-1.458994678341696272e-02,2.810722455729042224e-02,1.235194274380058133e-02,1.348891624431947101e-02,8.414406040909927498e-03,-3.604515682245956754e-03,-7.299223170399216087e-03,4.823766262341822042e-03,-5.467067837051198254e-03,-7.057554088613082754e-04,1.313543349762746892e-02,-1.978390825483045123e-02,3.811243195639635317e-03,8.220211336527283308e-03,2.054802461577076578e-02,1.005789473684215451e-02,-7.941208648183817331e-03,-3.701590833994794494e-03,1.698117809617949447e-02,-2.173493802237069783e-02,-2.427586982648222147e-03,1.456177437635597371e-03,-1.441109635675619227e-02,4.294509323870210338e-03,-2.387176273845970087e-02,1.590900264153471966e-02,2.711242357702481343e-04,-1.428567531522595413e-02,1.478953764564794326e-02,2.261760213565855437e-02,1.080323102778790734e-02,1.022668351854050250e-02,-4.069010273418827150e-02,6.736943607883238982e-03,-1.524853386179902959e-02,9.024237621838349099e-03,1.542417702169229798e-02,-8.904684065632606504e-03,-8.255181767438890539e-03,-2.828323449213798746e-02,1.916089076711569028e-02,9.325786342335717904e-03,2.534402063849583442e-03,7.407383947144019487e-03,-3.614352885294158657e-02,8.476370411035771824e-03,1.374047691213453604e-02
3.958102085711434626e-02,4.073431279641637204e-02,-4.489461944172257191e-02,1.000000000000000056e-01,4.044168809721493396e-02,5.858477186470767428e-02,3.142938415153095910e-02,2.054781714367970302e-02,3.874910459731784051e-02,-1.831728239518914947e-02,-3.965290811615396205e-02,1.000000000000000056e-01,1.530276114417272737e-02,5.788107370015538322e-02,3.675315120319999629e-02,-6.201553486032684859e-03,0.000000000000000000e+00,3.006381015566050863e-02,0.000000000000000000e+00,4.213960184254350594e-02,4.390411888781087235e-02,3.787920847358150489e-02,1.000000000000000056e-01,1.582367495929037915e-02,2.589491131052512607e-02,3.690005087747594281e-02,2.906430402404813762e-02,1.000000000000000056e-01,3.587941669208838391e-02,3.875052053329919310e-02,-1.711658683618699772e-02,1.022076898435786418e-02,0.000000000000000000e+00,1.828569684709813181e-02,1.810112218262904804e-02,3.028116545974546270e-02,3.194910508233617108e-02,4.569894586513822965e-02,4.777280867900279837e-02,-5.722023448747737273e-02,4.786009141102831599e-02,6.783939281581763403e-02,5.018097878692473479e-02,5.515707749272857896e-02,8.367371086962460680e-02,8.093466592115694525e-02,2.240570898405414013e-02,0.000000000000000000e+00,4.137077238682618230e-03,2.673879239186383039e-02,1.717637554905859787e-02,1.982642199067874422e-02,0.000000000000000000e+00,5.063218072301434169e-02,3.283246919567717192e-02,-6.072877181050573281e-02,-7.922767452550161238e-03,1.759925055658251303e-02,0.000000000000000000e+00,4.260428776459379563e-03,1.000000000000000056e-01,5.018739875564870445e-02,7.190845361168674010e-02,8.131865275797367509e-02,2.860977728151081756e-02,7.392812124438208343e-02,-3.361890441187942447e-02,-1.091408238119928598e-03,1.000000000000000056e-01,4.748736378900098032e-02,3.933245610131819170e-02,1.763585498951325548e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,1.000000000000000056e-01,7.023052503675741853e-02,2.919522968532151097e-02,2.656492287969536292e-02,1.983790138871044384e-02,-4.907321482166326909e-03,6.463869492274199047e-02,5.673777776617527913e-02,6.216203731454461590e-02,5.211800577942060642e-02,4.161728033263001336e-02,6.703913243695058810e-02,-8.408642130393606529e-03,1.843469507647421679e-02,3.161283198081843437e-02,2.543507809150957755e-02,0.000000000000000000e+00,1.762688022598335458e-02,4.561018890599743969e-02,8.239905030425087595e-02,7.279480979904384697e-03,1.000000000000000056e-01,5.212682026405190960e-02,2.480381441469980963e-02
